zone,time_elapsed,power_j,watts,watts_since_last,start_power,prev_power,prev_power_reading,temp
package-0,0.00058857,0.0,0.0,0.0,1442.8533,0.0,1442.8533,27.799999237060547
dram,0.000800814,0.0,0.0,0.0,92.788336,0.0,92.788336,27.799999237060547
core,0.000966736,0.007691000000022541,19.410149506916436,0.0,1263.565124,0.0,1263.572815,27.799999237060547
uncore,0.00109009,0.0009149999999999991,2.3092298529159367,0.0,1.588863,0.0,1.589778,27.799999237060547
package-0,1.002095467,2.1460520000000542,2.1429428321032122,2.143791048626829,1442.8533,0.0,1444.999352,27.799999237060547
dram,1.002747073,0.46832200000000057,0.46764350212213707,0.4678286040948633,92.788336,0.0,93.256658,27.799999237060547
core,1.003376498,0.5489489999999932,0.5481536909358125,0.5406877631099191,1263.565124,0.007691000000022541,1264.114073,27.799999237060547
uncore,1.004003023,0.005798000000000192,0.005789599944705218,0.004877855564750972,1.588863,0.0009149999999999991,1.594661,27.799999237060547
package-0,2.004856087,3.9793600000000424,1.9854970917264712,1.8282573020836843,1442.8533,2.1460520000000542,1446.83266,27.799999237060547
dram,2.005456272,0.9211399999999941,0.4596017427608687,0.4515705026187216,92.788336,0.46832200000000057,93.709476,27.799999237060547
core,2.006070338,0.7905860000000757,0.3944619747295539,0.24097129871453618,1263.565124,0.5489489999999932,1264.35571,27.799999237060547
uncore,2.006674387,0.005798000000000192,0.0028929054264581083,0.0,1.588863,0.005798000000000192,1.594661,27.799999237060547
package-0,3.007707623,6.237961000000041,2.0744355065378746,2.2521803491298784,1442.8533,3.9793600000000424,1449.091261,27.799999237060547
dram,3.008273586,1.4008759999999967,0.46586166772391263,0.478372227750797,92.788336,0.9211399999999941,94.189212,27.799999237060547
core,3.008767395,1.4462860000001,0.4809627746965434,0.6538360050865634,1263.565124,0.7905860000000757,1265.01141,27.799999237060547
uncore,3.009268165,0.01422100000000004,0.004729197142860464,0.008399055468726276,1.588863,0.005798000000000192,1.603084,27.799999237060547
package-0,4.010337772,8.766213000000107,2.1862491303165523,2.5215945139020013,1442.8533,6.237961000000041,1451.619513,27.799999237060547
dram,4.010990395,1.8722489999999965,0.4669294195778699,0.4701317632900109,92.788336,1.4008759999999967,94.660585,27.799999237060547
core,4.011618001,2.3859800000000178,0.5950513294569346,0.9372195632185233,1263.565124,1.4462860000001,1265.951104,27.799999237060547
uncore,4.012243745,0.01422100000000004,0.0035466453852115386,0.0,1.588863,0.01422100000000004,1.603084,27.799999237060547
package-0,5.013248898,11.017061999999896,2.1978630731106947,2.2442959744444395,1442.8533,8.766213000000107,1453.870362,27.799999237060547
dram,5.013927736,2.3532050000000027,0.46945568364410645,0.4795557652623587,92.788336,1.8722489999999965,95.141541,27.799999237060547
core,5.014554006,3.0330730000000585,0.6050868321108899,0.6452090811029098,1263.565124,2.3859800000000178,1266.598197,27.799999237060547
