zone,time_elapsed,power_j,watts,watts_since_last,start_power,prev_power,prev_power_reading,temp
package-0,0.000538695,0.0,0.0,0.0,590.873487,0.0,590.873487,27.799999237060547
dram,0.000921074,0.0,0.0,0.0,67.966073,0.0,67.966073,27.799999237060547
core,0.001052612,0.010681000000033691,29.959888923266366,0.0,380.12012,0.0,380.130801,27.799999237060547
uncore,0.001176159,0.0005490000000000217,1.5399287537517088,0.0,0.37921,0.0,0.379759,27.799999237060547
package-0,1.001431931,12.105926000000068,12.09035872009996,12.0946650444065,590.873487,0.0,602.979413,27.799999237060547
dram,1.001544933,0.6605210000000028,0.6596716213331499,0.6599065820984216,67.966073,0.0,68.626594,27.799999237060547
core,1.001635196,10.500949999999989,10.487446594488752,10.480510931647848,380.12012,0.010681000000033691,390.62107,27.799999237060547
uncore,1.001722557,0.003966999999999998,0.003961898746335989,0.003414820569841655,0.37921,0.0005490000000000217,0.383177,27.799999237060547
package-0,2.002007458,40.86897500000009,20.416143982538472,28.74840502245607,590.873487,12.105926000000068,631.742462,27.799999237060547
dram,2.002168828,1.7098960000000005,0.8541805350187162,1.048840737309864,67.966073,0.6605210000000028,69.675969,27.799999237060547
core,2.002315542,37.58468199999999,18.775471595505394,27.069943004152773,380.12012,10.500949999999989,417.704802,27.799999237060547
uncore,2.002459953,0.009888000000000008,0.004939561897486788,0.005917985472887888,0.37921,0.003966999999999998,0.389098,27.799999237060547
package-0,3.002745857,67.73530000000005,22.559299648297113,26.846257690838637,590.873487,40.86897500000009,658.608787,27.799999237060547
dram,3.002922068,2.756280000000004,0.9179814134521942,1.0456024226451004,67.966073,1.7098960000000005,70.722353,27.799999237060547
core,3.003061771,62.72634099999999,20.891061565539143,25.12287989850467,380.12012,37.58468199999999,442.846461,27.799999237060547
uncore,3.003200911,0.017272999999999983,0.005752787436167484,0.007379483909572409,0.37921,0.009888000000000008,0.396483,27.799999237060547
package-0,4.003920641,84.69204400000001,21.155514981866336,16.94380528668791,590.873487,67.73530000000005,675.565531,27.799999237060547
dram,4.004339768,3.720205000000007,0.9292827153057517,0.9631894844299553,67.966073,2.756280000000004,71.686278,27.799999237060547
core,4.004812271,77.96830600000004,19.475969498312494,15.230334735637548,380.12012,62.72634099999999,458.088426,27.799999237060547
uncore,4.005408669,0.023987000000000036,0.005991794670465487,0.0067088769338514405,0.37921,0.017272999999999983,0.403197,27.799999237060547
package-0,5.00578901,91.84394200000008,18.348371136258244,7.135801743464135,590.873487,84.69204400000001,682.717429,27.799999237060547
dram,5.005927484,4.484729999999999,0.8959490271651378,0.7628043392008392,67.966073,3.720205000000007,72.450803,27.799999237060547
core,5.006025761,83.51443499999999,16.684321417899437,5.533646730934396,380.12012,77.96830600000004,463.634555,27.799999237060547
uncore,5.006151099,0.023987000000000036,0.004792067597070548,0.0,0.37921,0.023987000000000036,0.403197,27.799999237060547
package-0,6.006462284,102.58457600000008,17.079606863202635,10.733151018840081,590.873487,91.84394200000008,693.458063,27.799999237060547
dram,6.006629121,5.252306000000004,0.8744718270828588,0.7670412311263237,67.966073,4.484729999999999,73.218379,27.799999237060547
core,6.006770078,92.60535400000003,15.4181369307186,9.084585372431748,380.12012,83.51443499999999,472.725474,27.799999237060547
uncore,6.006861218,0.03149400000000002,0.005243528408692782,0.00750176988606374,0.37921,0.023987000000000036,0.410704,27.799999237060547
package-0,7.007480327,109.67470700000001,15.652181486596835,7.0849532169996,590.873487,102.58457600000008,700.548194,27.799999237060547
dram,7.007926472,5.936569000000006,0.8472350456856453,0.6837632962104446,67.966073,5.252306000000004,73.902642,27.799999237060547
core,7.00834359,98.08220800000004,13.997762676695734,5.472854361412722,380.12012,92.60535400000003,478.202328,27.799999237060547
uncore,7.008716915,0.03149400000000002,0.004494653482310019,0.0,0.37921,0.03149400000000002,0.410704,27.799999237060547
package-0,8.009034902,119.77929500000005,14.955827567192333,10.085633977295798,590.873487,109.67470700000001,710.652782,27.799999237060547
dram,8.009262873,6.638228000000012,0.8288593894270974,0.7003428393988387,67.966073,5.936569000000006,74.604301,27.799999237060547
core,8.009429233,106.57602100000003,13.307246405762104,8.477880442982567,380.12012,98.08220800000004,486.696141,27.799999237060547
uncore,8.009563734,0.03668199999999999,0.004580171112375881,0.005178268433528425,0.37921,0.03149400000000002,0.415892,27.799999237060547
package-0,9.01033625,123.963122,13.758850141641298,4.180358848888148,590.873487,119.77929500000005,714.836609,27.799999237060547
dram,9.011048804,7.271222000000009,0.8070436774301751,0.6324692845074906,67.966073,6.638228000000012,75.237295,27.799999237060547
core,9.011599398,109.15267499999999,12.115016737673615,2.5745181025465467,380.12012,106.57602100000003,489.272795,27.799999237060547
uncore,9.012082738,0.03668199999999999,0.00407138939995143,0.0,0.37921,0.03668199999999999,0.415892,27.799999237060547
package-0,10.012949603,127.40268900000001,12.724603706544814,3.4306123128227117,590.873487,123.963122,718.276176,27.799999237060547
dram,10.013379908,7.912700000000001,0.7902970693874221,0.6398079540840036,67.966073,7.271222000000009,75.878773,27.799999237060547
core,10.013758957,110.979513,11.084305469175288,1.8220819470393887,380.12012,109.15267499999999,491.099633,27.799999237060547
uncore,10.014123599,0.04492200000000002,0.004486676475921213,0.008218547700236438,0.37921,0.03668199999999999,0.424132,27.799999237060547
package-0,11.014994036,130.65744100000006,11.862505012334516,3.2482221023559092,590.873487,127.40268900000001,721.530928,27.799999237060547
dram,11.015643135,8.533792000000005,0.7747905484710986,0.6198459243581133,67.966073,7.912700000000001,76.499865,27.799999237060547
core,11.01628147,112.64174100000002,10.226843622404836,1.6588931288020898,380.12012,110.979513,492.761861,27.799999237060547
uncore,11.016906652,0.04492200000000002,0.004078508243277864,0.0,0.37921,0.04492200000000002,0.424132,27.799999237060547
package-0,12.017726329,134.138328,11.162279786088007,3.471211636266786,590.873487,130.65744100000006,725.011815,27.799999237060547
dram,12.018172021,9.173500000000004,0.7633699863746504,0.6379298878168088,67.966073,8.533792000000005,77.139573,27.799999237060547
core,12.018787629,114.515759,9.529393730584042,1.868809038665561,380.12012,112.64174100000002,494.635879,27.799999237060547
uncore,12.019439292,0.05218499999999998,0.004342558754996576,0.007242811994243417,0.37921,0.04492200000000002,0.431395,27.799999237060547
package-0,13.020149947,138.59986500000002,10.6454787958649,4.4504534616360125,590.873487,134.138328,729.473352,27.799999237060547
dram,13.02071252,9.794897000000006,0.7523194075346377,0.6198532993675112,67.966073,9.173500000000004,77.76097,27.799999237060547
core,13.021270675,117.38422100000003,9.015962862767719,2.8613360457329833,380.12012,114.515759,497.504341,27.799999237060547
uncore,13.021828436,0.05218499999999998,0.004008187965855591,0.0,0.37921,0.05218499999999998,0.431395,27.799999237060547
package-0,14.022575019,141.74036,10.10842723013977,3.1329747546487416,590.873487,138.59986500000002,732.613847,27.799999237060547
dram,14.023282085,10.440647000000013,0.7445904641068868,0.6442036837550941,67.966073,9.794897000000006,78.40672,27.799999237060547
core,14.02399085,118.918519,8.480853270215297,1.5306239621804865,380.12012,117.38422100000003,499.038639,27.799999237060547
uncore,14.024600294,0.05987500000000001,0.004270075794957899,0.0076715854867621235,0.37921,0.05218499999999998,0.439085,27.799999237060547
package-0,15.025452049,144.4959070000001,9.61715858726735,2.7478447609089725,590.873487,141.74036,735.369394,27.799999237060547
dram,15.025932912,11.028658000000007,0.7340301548523083,0.5863674057117431,67.966073,10.440647000000013,78.994731,27.799999237060547
core,15.026488106,120.08428700000002,7.992403770426011,1.162509473159145,380.12012,118.918519,500.204407,27.799999237060547
uncore,15.027294398,0.05987500000000001,0.003985077379476446,0.0,0.37921,0.05987500000000001,0.439085,27.799999237060547
package-0,16.028015107,147.53496200000006,9.205088391013513,3.0307448582281777,590.873487,144.4959070000001,738.408449,27.799999237060547
dram,16.028426395,11.669526000000005,0.7280919509182533,0.6391155789556269,67.966073,11.028658000000007,79.635599,27.799999237060547
core,16.028795286,121.51531399999999,7.581655162060917,1.4271139292430257,380.12012,120.08428700000002,501.635434,27.799999237060547
uncore,16.029187135,0.06695499999999999,0.004177495861762647,0.007060640099062271,0.37921,0.05987500000000001,0.446165,27.799999237060547
package-0,17.030015557,152.553137,8.958229297207895,5.00895426153862,590.873487,147.53496200000006,743.426624,27.799999237060547
dram,17.030660713,12.321013000000008,0.7235148473405658,0.6502899131630668,67.966073,11.669526000000005,80.287086,27.799999237060547
core,17.031153126,124.92894100000001,7.336080537861092,3.407354567936279,380.12012,121.51531399999999,505.049061,27.799999237060547
uncore,17.031772799,0.06695499999999999,0.003931733259569448,0.0,0.37921,0.06695499999999999,0.446165,27.799999237060547
package-0,18.032588497,155.720915,8.635825797306651,3.1596242862055135,590.873487,152.553137,746.594402,27.799999237060547
dram,18.033221382,12.940397000000004,0.7176365117042219,0.6177897342828651,67.966073,12.321013000000008,80.90647,27.799999237060547
core,18.033851198,126.49607500000002,7.0151017783515925,1.5631002696964325,380.12012,124.92894100000001,506.616195,27.799999237060547
uncore,18.034479693,0.07336399999999998,0.004068552537041059,0.006392503530958021,0.37921,0.06695499999999999,0.452574,27.799999237060547
package-0,19.034923086,160.3037280000001,8.42165029011996,4.5702401824236905,590.873487,155.720915,751.177215,27.799999237060547
dram,19.035139667,13.574245000000005,0.7131309157227421,0.6321090559769358,67.966073,12.940397000000004,81.540318,27.799999237060547
core,19.035388034,129.48862100000002,6.802760585904047,2.9843360348657044,380.12012,126.49607500000002,509.608741,27.799999237060547
uncore,19.035635595,0.07336399999999998,0.0038542207320615787,0.0,0.37921,0.07336399999999998,0.452574,27.799999237060547
package-0,20.036399663,164.07233400000007,8.188965600542003,3.7645938050957266,590.873487,160.3037280000001,754.945821,27.799999237060547
dram,20.036983281,14.190943000000004,0.7082799472228652,0.6160414408974928,67.966073,13.574245000000005,82.157016,27.799999237060547
core,20.0374982,131.648772,6.570682813969093,2.1578512247423403,380.12012,129.48862100000002,511.768892,27.799999237060547
uncore,20.037928875,0.078735,0.003929719233217431,0.005365281838210024,0.37921,0.07336399999999998,0.457945,27.799999237060547
package-0,21.038723275,167.27203300000008,7.950905410800657,3.1922649682634563,590.873487,164.07233400000007,758.14552,27.799999237060547
dram,21.039416161,14.793541000000005,0.7031781886802401,0.6011979518528517,67.966073,14.190943000000004,82.759614,27.799999237060547
core,21.040247717,133.255701,6.334014449988385,1.6031955359508965,380.12012,131.648772,513.375821,27.799999237060547
uncore,21.04101428,0.078735,0.003742493746814146,0.0,0.37921,0.078735,0.457945,27.799999237060547
package-0,22.042020259,170.38060600000006,7.730028686448649,3.09840265131557,590.873487,167.27203300000008,761.254093,27.799999237060547
dram,22.042648973,15.419394000000011,0.6995652894182934,0.6238053906193732,67.966073,14.793541000000005,83.385467,27.799999237060547
core,22.043188027,134.75984799999998,6.113944041386137,1.4992258675502743,380.12012,133.255701,514.879968,27.799999237060547
uncore,22.043781527,0.08496100000000001,0.0038546110537332136,0.006205630334912804,0.37921,0.078735,0.464171,27.799999237060547
package-0,23.044645719,173.40745400000003,7.525055521686769,3.0189499589700635,590.873487,170.38060600000006,764.280941,27.799999237060547
dram,23.045290802,16.022481,0.6952991716271397,0.6015133478474501,67.966073,15.419394000000011,83.988554,27.799999237060547
core,23.045919342,136.19282800000002,5.910118444824964,1.42924088431434,380.12012,134.75984799999998,516.312948,27.799999237060547
uncore,23.046556747,0.08496100000000001,0.0036869017301760835,0.0,0.37921,0.08496100000000001,0.464171,27.799999237060547
package-0,24.047325364,177.85470800000007,7.396199094343409,4.435007272921765,590.873487,173.40745400000003,768.728195,27.799999237060547
dram,24.047957574,16.658527000000007,0.692755247786273,0.6342944738287497,67.966073,16.022481,84.6246,27.799999237060547
core,24.048580356,139.03309100000007,5.781777909067017,2.8324415610196065,380.12012,136.19282800000002,519.153211,27.799999237060547
uncore,24.049001103,0.09002700000000002,0.003743829012760539,0.005052049387019835,0.37921,0.08496100000000001,0.469237,27.799999237060547
package-0,25.049853275,180.46401500000002,7.204374313805951,2.6029123082013323,590.873487,177.85470800000007,771.337502,27.799999237060547
dram,25.050473499,17.25032200000001,0.6886568312340926,0.5903446736746779,67.966073,16.658527000000007,85.216395,27.799999237060547
core,25.051086665,140.05487799999997,5.5911853982990785,1.019282881876269,380.12012,139.03309100000007,520.174998,27.799999237060547
uncore,25.051826896,0.09002700000000002,0.0035940029725538823,0.0,0.37921,0.09002700000000002,0.469237,27.799999237060547
package-0,26.052791841,183.57936400000006,7.046607357111112,3.1062320659996536,590.873487,180.46401500000002,774.452851,27.799999237060547
dram,26.053465462,17.873001000000002,0.6860467189561362,0.6208567568591984,67.966073,17.25032200000001,85.839074,27.799999237060547
core,26.054151047,141.56537299999997,5.433920115846889,1.5060746017643816,380.12012,140.05487799999997,521.685493,27.799999237060547
uncore,26.055028064,0.09643499999999999,0.0037016120204175556,0.006389247265370732,0.37921,0.09002700000000002,0.475645,27.799999237060547
package-0,27.055869281,186.20972800000004,6.882579227089337,2.622335206786708,590.873487,183.57936400000006,777.083215,27.799999237060547
