zone,time_elapsed,power_j,watts,watts_since_last,start_power,prev_power,prev_power_reading,temp
package-0,0.000497673,0.0,0.0,0.0,1390.827616,0.0,1390.827616,27.799999237060547
dram,0.00065578,0.0,0.0,0.0,277.576681,0.0,277.576681,27.799999237060547
core,0.000772456,0.011230999999952473,32.8462883780481,0.0,429.10205,0.0,429.113281,27.799999237060547
uncore,0.000870574,0.0006110000000000282,1.786936354649919,0.0,0.965634,0.0,0.966245,27.799999237060547
package-0,1.001868891,2.218926999999894,2.216223818618953,2.2169809385659827,1390.827616,0.0,1393.046543,27.799999237060547
dram,1.002528814,0.4658200000000079,0.4652525203348949,0.46541146274882983,277.576681,0.0,278.042501,27.799999237060547
core,1.003166889,0.6072379999999953,0.606498239541269,0.5954842850855632,429.10205,0.011230999999952473,429.709288,27.799999237060547
uncore,1.003800657,0.007751999999999981,0.007742556218359099,0.007134737142006174,0.965634,0.0006110000000000282,0.973386,27.799999237060547
package-0,2.004696453,4.531970999999885,2.261449462054459,2.3066042009577536,1390.827616,2.218926999999894,1395.359587,27.799999237060547
dram,2.005349389,0.9408549999999991,0.46948580068612533,0.4737124441220965,277.576681,0.4658200000000079,278.517536,27.799999237060547
core,2.005980495,1.3122529999999983,0.6548130693972715,0.7030521515104098,429.10205,0.6072379999999953,430.414303,27.799999237060547
uncore,2.006614722,0.01794499999999999,0.008954538896336335,0.010164621434076695,0.965634,0.007751999999999981,0.983579,27.799999237060547
package-0,3.007658731,6.241256000000021,2.075573390719182,1.7041866478606376,1390.827616,4.531970999999885,1397.068872,27.799999237060547
dram,3.008343054,1.3871429999999805,0.4613041189020812,0.4449568390878852,277.576681,0.9408549999999991,278.963824,27.799999237060547
core,3.008980077,1.4347500000000082,0.4771361601469885,0.12213162334132965,429.10205,1.3122529999999983,430.5368,27.799999237060547
uncore,3.009610712,0.01794499999999999,0.00596773541999488,0.0,0.965634,0.01794499999999999,0.983579,27.799999237060547
package-0,4.010654354,8.489418999999998,2.1170613625027155,2.241442921012717,1390.827616,6.241256000000021,1399.317035,27.799999237060547
dram,4.01131288,1.861994999999979,0.46433774462930855,0.4734325998287216,277.576681,1.3871429999999805,279.438676,27.799999237060547
core,4.011953262,2.082025999999985,0.5192082992164773,0.6453411999669908,429.10205,1.4347500000000082,431.184076,27.799999237060547
uncore,4.012510929,0.025268999999999986,0.006301494079757531,0.007302107522229172,0.965634,0.01794499999999999,0.990903,27.799999237060547
package-0,5.013300736,10.19772799999987,2.0343918206789473,1.70376803734963,1390.827616,8.489418999999998,1401.025344,27.799999237060547
dram,5.01391828,2.3073069999999802,0.46029532152605945,0.4441282884116969,277.576681,1.861994999999979,279.883988,27.799999237060547
core,5.014452967,2.2003729999999564,0.4389625643714723,0.1180324144614255,429.10205,2.082025999999985,431.302423,27.799999237060547
uncore,5.014932033,0.025268999999999986,0.005041029425057909,0.0,0.965634,0.025268999999999986,0.990903,27.799999237060547
package-0,6.015956459,12.371916000000056,2.0567408815787194,2.1684748970039904,1390.827616,10.19772799999987,1403.199532,27.799999237060547
dram,6.016539644,2.781975999999986,0.4624832379051705,0.4734217146290532,277.576681,2.3073069999999802,280.358657,27.799999237060547
core,6.017161703,2.7741019999999708,0.46117424278254093,0.5722214151596492,429.10205,2.2003729999999564,431.876152,27.799999237060547
uncore,6.017797804,0.033447000000000005,0.005560320023686156,0.008156510710066085,0.965634,0.025268999999999986,0.999081,27.799999237060547
package-0,7.018908361,14.100611000000072,2.0091473672814164,1.7236873572791476,1390.827616,12.371916000000056,1404.928227,27.799999237060547
dram,7.019559805,3.228141999999991,0.4599668057299443,0.4448735569014834,277.576681,2.781975999999986,280.804823,27.799999237060547
core,7.020192344,2.915397999999982,0.4154049931791921,0.14088669709470522,429.10205,2.7741019999999708,432.017448,27.799999237060547
uncore,7.02084352,0.033447000000000005,0.004765747526363305,0.0,0.965634,0.033447000000000005,0.999081,27.799999237060547
package-0,8.021706201,16.38704299999995,2.0429953923286437,2.279865592676222,1390.827616,14.100611000000072,1407.214659,27.799999237060547
dram,8.022327546,3.702383999999995,0.46158135135370715,0.4728800237234362,277.576681,3.228141999999991,281.279065,27.799999237060547
core,8.02293066,3.5987460000000056,0.4486606580675459,0.6813854919036509,429.10205,2.915397999999982,432.700796,27.799999237060547
uncore,8.023534618,0.04138199999999992,0.005159151368879915,0.007912211462176263,0.965634,0.033447000000000005,1.007016,27.799999237060547
package-0,9.024632227,18.095718000000033,2.0053007018389484,1.703809314178742,1390.827616,16.38704299999995,1408.923334,27.799999237060547
dram,9.025300365,4.148610000000019,0.45973365326847504,0.44495531041814673,277.576681,3.702383999999995,281.725291,27.799999237060547
core,9.025932768,3.7206939999999804,0.41231358101004395,0.12160073638662476,429.10205,3.5987460000000056,432.822744,27.799999237060547
uncore,9.026568387,0.04138199999999992,0.0045858005547776024,0.0,0.965634,0.04138199999999992,1.007016,27.799999237060547
package-0,10.027602762,20.37427600000001,2.0319518587431458,2.271729639592747,1390.827616,18.095718000000033,1411.201892,27.799999237060547
dram,10.028188766,4.623523999999975,0.4611097928458164,0.4734907823533395,277.576681,4.148610000000019,282.200205,27.799999237060547
core,10.029017412,4.398549000000003,0.43867275658397903,0.6758236107424997,429.10205,3.7206939999999804,433.500599,27.799999237060547
uncore,10.029644096,0.048767000000000116,0.004863593498749461,0.007362868703975524,0.965634,0.04138199999999992,1.014401,27.799999237060547
package-0,11.030682955,22.08099799999991,2.0018956536518413,1.70145388362146,1390.827616,20.37427600000001,1412.908614,27.799999237060547
